Coal,España,Francia,HO=F,BZ=F,NG=F,CL=F,Portugal,Date
245.0,196.492917,206.9625,2.910900115966797,94.44000244140625,3.940999984741211,93.0999984741211,196.492917,2022-02-11
239.1,205.7025,204.922917,2.827199935913086,91.41000366210938,3.959000110626221,89.87999725341797,209.125417,2022-02-10
239.25,210.524583,209.285833,2.824899911880493,91.55000305175781,4.008999824523926,89.66000366210938,210.524583,2022-02-09
239.25,203.698333,202.529583,2.79259991645813,90.77999877929688,4.248000144958496,89.36000061035156,203.698333,2022-02-08
236.0,206.462083,205.502917,2.855400085449219,92.69000244140625,4.23199987411499,91.31999969482422,206.462083,2022-02-07
227.3,197.02625,192.80875,2.875099897384644,93.2699966430664,4.572000026702881,92.30999755859375,197.02625,2022-02-04
221.0,207.89,205.965833,2.839499950408936,91.11000061035156,4.888000011444092,90.2699966430664,207.89,2022-02-03
220.1,210.17625,205.806667,2.768899917602539,89.47000122070312,5.500999927520752,88.26000213623047,210.17625,2022-02-02
218.1,206.54125,213.764167,2.741199970245361,89.16000366210938,4.750999927520752,88.19999694824219,206.54125,2022-02-01
222.75,221.817083,213.477083,2.759200096130371,91.20999908447266,4.874000072479248,88.1500015258789,223.954583,2022-01-31
227.65,224.587917,250.652917,2.785500049591064,90.02999877929688,4.638999938964844,86.81999969482422,224.587917,2022-01-28
227.6,232.502083,262.145417,2.794500112533569,89.33999633789062,6.264999866485596,86.61000061035156,232.502083,2022-01-27
227.8,236.77125,275.454583,2.74399995803833,89.95999908447266,4.276999950408936,87.3499984741211,236.77125,2022-01-26
227.3,224.236667,295.105417,2.669100046157837,88.19999694824219,4.052999973297119,85.5999984741211,224.236667,2022-01-25
225.25,226.99875,246.99625,2.627399921417236,86.2699966430664,4.026999950408936,83.30999755859375,226.99875,2022-01-24
224.6,179.089583,216.69375,2.691200017929077,87.88999938964844,3.999000072479248,85.13999938964844,179.089583,2022-01-21
225.65,190.639167,228.017917,2.671799898147583,88.37999725341797,3.802000045776367,86.9000015258789,190.639167,2022-01-20
223.1,213.160833,236.03,2.692300081253052,88.44000244140625,4.031000137329102,86.95999908447266,213.160833,2022-01-19
221.0,222.73,244.825,2.674000024795532,87.51000213623047,4.282999992370605,85.43000030517578,222.73,2022-01-18
216.75,202.947083,233.578333,2.634299993515015,86.05999755859375,4.26200008392334,83.81999969482422,202.947083,2022-01-14
211.5,215.105,223.69625,2.608500003814697,84.47000122070312,4.269999980926514,82.12000274658203,215.105,2022-01-13
203.0,206.068333,237.204167,2.594199895858765,84.66999816894531,4.85699987411499,82.63999938964844,206.068333,2022-01-12
197.1,223.163333,253.95875,2.563600063323975,83.72000122070312,4.249000072479248,81.22000122070312,223.163333,2022-01-11
196.5,217.264583,261.251667,2.487600088119507,80.87000274658203,4.078999996185303,78.2300033569336,217.264583,2022-01-10
195.9,215.855833,215.915,2.481800079345703,81.75,3.915999889373779,78.9000015258789,215.855833,2022-01-07
196.5,212.979167,225.766667,2.477699995040894,81.98999786376953,3.812000036239624,79.45999908447266,212.979167,2022-01-06
179.9,180.2,185.556667,2.446099996566772,80.80000305175781,3.881999969482422,77.8499984741211,180.987917,2022-01-05
174.1,152.145417,156.298333,2.409499883651733,80.0,3.717000007629395,76.98999786376953,152.473333,2022-01-04
157.5,150.498333,92.122083,2.357399940490723,78.9800033569336,3.815000057220459,76.08000183105469,150.498333,2022-01-03
169.6,140.82125,120.01875,2.330100059509277,77.77999877929688,3.730000019073486,75.20999908447266,140.82125,2021-12-31
170.1,200.681667,105.744583,2.395900011062622,79.31999969482422,3.561000108718872,76.98999786376953,200.681667,2021-12-30
171.1,181.088333,155.603333,2.377799987792969,79.2300033569336,4.02400016784668,76.55999755859375,181.088333,2021-12-29
171.0,104.364167,101.637917,2.371400117874146,78.94000244140625,4.054999828338623,75.9800033569336,104.88,2021-12-28
170.1,96.078333,161.0825,2.353499889373779,78.5999984741211,4.059999942779541,75.56999969482422,96.096667,2021-12-27
169.4,383.6725,416.439583,2.331399917602539,76.8499984741211,3.730999946594238,73.79000091552734,383.6725,2021-12-23
169.5,360.024167,452.94,2.307800054550171,75.29000091552734,3.976000070571899,72.76000213623047,360.024167,2021-12-22
169.0,327.379583,442.880833,2.257800102233887,73.9800033569336,3.86899995803833,71.12000274658203,327.379583,2021-12-21
168.15,339.839167,382.077083,2.17300009727478,71.5199966430664,3.834000110626221,68.2300033569336,339.839167,2021-12-20
168.0,309.19625,341.236667,2.219899892807007,73.5199966430664,3.690000057220459,70.86000061035156,309.19625,2021-12-17
168.5,302.484583,353.091667,2.266299962997437,75.0199966430664,3.766000032424927,72.37999725341797,302.484583,2021-12-16
164.75,291.7275,346.28125,2.220400094985962,73.87999725341797,3.802000045776367,70.87000274658203,291.7275,2021-12-15
164.75,287.77625,329.2725,2.218400001525879,73.69999694824219,3.746999979019165,70.7300033569336,287.77625,2021-12-14
164.25,268.2075,300.692083,2.232800006866455,74.38999938964844,3.793999910354614,71.29000091552734,268.2075,2021-12-13
163.75,208.407083,247.185417,2.251600027084351,75.1500015258789,3.924999952316284,71.66999816894531,208.407083,2021-12-10
160.1,216.737083,287.500417,2.25029993057251,74.41999816894531,3.813999891281128,70.94000244140625,216.737083,2021-12-09
158.7,108.726667,247.425,2.261300086975098,75.81999969482422,3.815000057220459,72.36000061035156,108.726667,2021-12-08
154.1,211.805833,258.645417,2.224600076675415,75.44000244140625,3.70799994468689,72.05000305175781,211.805833,2021-12-07
151.25,209.782917,282.52125,2.171200037002563,73.08000183105469,3.657000064849854,69.48999786376953,212.24125,2021-12-06
155.25,226.147083,299.21875,2.098400115966797,69.87999725341797,4.131999969482422,66.26000213623047,226.147083,2021-12-03
158.5,220.660417,277.765417,2.103399991989136,69.66999816894531,4.056000232696533,66.5,220.660417,2021-12-02
157.45,247.209583,280.095,2.077100038528442,68.87000274658203,4.257999897003174,65.56999969482422,247.209583,2021-12-01
152.0,274.557083,271.985,2.063800096511841,70.56999969482422,4.566999912261963,66.18000030517578,277.552083,2021-11-30
159.3,214.997083,301.11875,2.152100086212158,73.44000244140625,4.854000091552734,69.94999694824219,214.997083,2021-11-29
157.5,227.593333,275.158333,2.094500064849854,72.72000122070312,5.447000026702881,68.1500015258789,227.593333,2021-11-26
159.0,225.70375,295.820417,2.382999897003174,82.25,5.067999839782715,78.38999938964844,225.70375,2021-11-24
157.0,225.575,270.212083,2.384299993515015,82.30999755859375,4.967000007629395,78.5,225.575,2021-11-23
154.0,236.507083,251.843333,2.325400114059448,79.69999694824219,4.789000034332275,76.75,236.507083,2021-11-22
152.5,228.842083,243.744167,2.293400049209595,78.88999938964844,5.065000057220459,76.0999984741211,228.473333,2021-11-19
152.5,226.9425,238.289167,2.384000062942505,81.23999786376953,4.901999950408936,79.01000213623047,225.118333,2021-11-18
150.15,194.84125,214.244583,2.364399909973145,80.27999877929688,4.815999984741211,78.36000061035156,194.84125,2021-11-17
150.4,194.225833,236.959583,2.430900096893311,82.43000030517578,5.177000045776367,80.76000213623047,194.225833,2021-11-16
149.35,180.572917,228.06375,2.398099899291992,82.05000305175781,5.017000198364258,80.87999725341797,180.882083,2021-11-15
150.0,185.01875,186.365833,2.403700113296509,82.16999816894531,4.790999889373779,80.79000091552734,185.01875,2021-11-12
151.5,183.205833,187.89,2.447099924087524,82.87000274658203,5.14900016784668,81.58999633789062,183.205833,2021-11-11
152.3,199.28,232.395417,2.452100038528442,82.63999938964844,4.880000114440918,81.33999633789062,199.28,2021-11-10
160.65,178.452083,190.220417,2.508100032806396,84.77999877929688,4.979000091552734,84.1500015258789,178.452083,2021-11-09
163.0,167.6725,210.233333,2.467099905014038,83.43000030517578,5.427000045776367,81.93000030517578,167.6725,2021-11-08
155.4,171.449583,188.25375,2.455600023269653,82.73999786376953,5.515999794006348,81.2699966430664,171.449583,2021-11-05
154.25,171.9125,178.853333,2.406599998474121,80.54000091552734,5.716000080108643,78.80999755859375,171.9125,2021-11-04
157.5,154.293333,186.055833,2.434499979019165,81.98999786376953,5.670000076293945,80.86000061035156,154.293333,2021-11-03
140.9,145.948333,203.948333,2.50819993019104,84.72000122070312,5.541999816894531,83.91000366210938,145.948333,2021-11-02
145.0,91.19625,92.367083,2.503099918365479,84.70999908447266,5.185999870300293,84.05000305175781,91.19625,2021-11-01
223.45,175.827083,152.56,2.496400117874146,84.37999725341797,5.426000118255615,83.56999969482422,175.827083,2021-10-29
223.7,205.045,193.456667,2.516499996185303,84.31999969482422,5.782000064849854,82.80999755859375,205.045,2021-10-28
223.35,226.152917,204.44625,2.514800071716309,84.58000183105469,6.202000141143799,82.66000366210938,226.152917,2021-10-27
223.35,215.83375,215.6775,2.577300071716309,86.4000015258789,5.881999969482422,84.6500015258789,215.83375,2021-10-26
226.0,225.3625,206.43875,2.56469988822937,85.98999786376953,5.89799976348877,83.76000213623047,225.3625,2021-10-25
230.0,203.544583,209.653333,2.538899898529053,85.52999877929688,5.28000020980835,83.76000213623047,203.544583,2021-10-22
228.5,207.924583,151.90375,2.549099922180176,84.61000061035156,5.114999771118164,82.5,207.924583,2021-10-21
231.5,201.399583,101.085,2.592299938201904,85.81999969482422,5.170000076293945,83.87000274658203,201.399583,2021-10-20
229.9,207.139167,164.070833,2.560699939727783,85.08000183105469,5.087999820709229,82.95999908447266,207.139167,2021-10-19
239.35,227.450417,198.33875,2.549200057983398,84.33000183105469,4.988999843597412,82.44000244140625,227.450417,2021-10-18
240.0,231.817083,214.122083,2.573699951171875,84.86000061035156,5.409999847412109,82.27999877929688,231.817083,2021-10-15
245.0,215.63,199.518333,2.561399936676025,84.0,5.686999797821045,81.30999755859375,215.63,2021-10-14
243.35,185.735833,194.280417,2.521100044250488,83.18000030517578,5.590000152587891,80.44000244140625,185.735833,2021-10-13
242.35,184.294167,188.47,2.509999990463257,83.41999816894531,5.505000114440918,80.63999938964844,184.7375,2021-10-12
244.5,184.479167,182.997917,2.515000104904175,83.6500015258789,5.34499979019165,80.5199966430664,184.479167,2021-10-11
238.6,229.20375,203.562083,2.473700046539307,82.38999938964844,5.565000057220459,79.3499984741211,229.20375,2021-10-08
231.9,288.525417,298.3225,2.45959997177124,81.94999694824219,5.677000045776367,78.30000305175781,288.525417,2021-10-07
242.0,228.5925,182.152917,2.441999912261963,81.08000183105469,5.675000190734863,77.43000030517578,228.5925,2021-10-06
269.5,203.682083,159.804583,2.493599891662598,82.55999755859375,6.311999797821045,78.93000030517578,203.682083,2021-10-05
240.0,186.4575,156.357083,2.436599969863892,81.26000213623047,5.765999794006348,77.62000274658203,186.4575,2021-10-04
228.0,216.008333,141.805833,2.382699966430664,79.27999877929688,5.61899995803833,75.87999725341797,216.008333,2021-10-01
218.0,189.825833,165.567917,2.341700077056885,78.5199966430664,5.867000102996826,75.02999877929688,189.825833,2021-09-30
210.5,189.898333,150.579583,2.307499885559082,78.63999938964844,5.47700023651123,74.83000183105469,189.898333,2021-09-29
207.7,182.7125,159.825,2.289000034332275,79.08999633789062,5.841000080108643,75.29000091552734,182.7125,2021-09-28
204.75,174.683333,146.212083,2.296000003814697,79.52999877929688,5.705999851226807,75.44999694824219,174.683333,2021-09-27
181.5,172.96625,147.584167,2.267100095748901,78.08999633789062,5.139999866485596,73.9800033569336,172.96625,2021-09-24
185.9,165.19,143.809583,2.249099969863892,77.25,4.97599983215332,73.30000305175781,165.19,2021-09-23
180.5,175.872083,149.73625,2.211600065231323,76.19000244140625,4.804999828338623,72.2300033569336,175.39,2021-09-22
179.5,150.256667,147.66125,2.173799991607666,74.36000061035156,4.804999828338623,70.55999755859375,150.256667,2021-09-21
177.5,156.747917,153.25125,2.158999919891357,73.91999816894531,4.985000133514404,70.29000091552734,156.747917,2021-09-20
177.5,166.29,157.851667,2.209100008010864,75.33999633789062,5.105000019073486,71.97000122070312,166.29,2021-09-17
176.0,188.176667,169.3625,2.210999965667725,75.66999816894531,5.335000038146973,72.61000061035156,188.176667,2021-09-16
177.5,172.783333,166.825417,2.205300092697144,75.45999908447266,5.460000038146973,72.61000061035156,172.783333,2021-09-15
177.45,153.43,145.515417,2.16129994392395,73.5999984741211,5.260000228881836,70.45999908447266,153.43,2021-09-14
177.5,154.156667,139.41375,2.158299922943115,73.51000213623047,5.230999946594238,70.44999694824219,154.156667,2021-09-13
177.6,152.319583,137.23875,2.145999908447266,72.91999816894531,4.938000202178955,69.72000122070312,152.319583,2021-09-10
177.5,141.7125,131.762083,2.113699913024902,71.44999694824219,5.031000137329102,68.13999938964844,141.7125,2021-09-09
177.35,135.654167,122.387083,2.136399984359741,72.5999984741211,4.914000034332275,69.30000305175781,135.654167,2021-09-08
177.2,127.355833,123.69,2.121599912643433,71.69000244140625,4.567999839782715,68.3499984741211,127.355833,2021-09-07
179.0,137.7,110.115833,2.15939998626709,72.61000061035156,4.711999893188477,69.29000091552734,137.7,2021-09-03
177.5,140.227083,107.18625,2.167700052261353,73.02999877929688,4.640999794006348,69.98999786376953,140.227083,2021-09-02
174.6,132.465,104.34375,2.128900051116943,71.58999633789062,4.614999771118164,68.58999633789062,132.465,2021-09-01
174.25,130.530417,108.170833,2.13100004196167,72.98999786376953,4.376999855041504,68.5,130.530417,2021-08-31
171.35,124.45125,106.857917,2.140300035476685,73.41000366210938,4.304999828338623,69.20999908447266,124.45125,2021-08-30
170.95,118.994167,96.027917,2.109200000762939,72.69999694824219,4.369999885559082,68.73999786376953,118.994167,2021-08-27
171.0,122.756667,93.202083,2.083199977874756,71.06999969482422,4.184000015258789,67.41999816894531,122.756667,2021-08-26
170.75,116.73375,86.287083,2.118200063705444,72.25,3.897000074386597,68.36000061035156,116.73375,2021-08-25
170.0,102.063333,78.994167,2.066800117492676,71.05000305175781,3.895999908447266,67.54000091552734,102.063333,2021-08-24
170.0,99.755,90.894583,2.005100011825562,68.75,3.944999933242798,65.63999938964844,99.755,2021-08-23
167.75,117.139167,101.055,1.908200025558472,65.18000030517578,3.851000070571899,62.31999969482422,117.139167,2021-08-20
170.9,113.404167,94.46625,1.968999981880188,66.44999694824219,3.829999923706055,63.68999862670898,113.404167,2021-08-19
171.0,105.40375,80.126667,2.021199941635132,68.2300033569336,3.851999998092651,65.45999908447266,106.794167,2021-08-18
171.45,89.499583,66.757917,2.036099910736084,69.02999877929688,3.836999893188477,66.58999633789062,89.499583,2021-08-17
173.4,88.924583,47.400833,2.04830002784729,69.51000213623047,3.946000099182129,67.29000091552734,88.924583,2021-08-16
172.75,117.291667,93.664167,2.077899932861328,70.58999633789062,3.861000061035156,68.44000244140625,117.291667,2021-08-13
171.25,115.826667,104.937917,2.103899955749512,71.30999755859375,3.933000087738037,69.08999633789062,115.826667,2021-08-12
169.4,113.994167,99.165417,2.105799913406372,71.44000244140625,4.059000015258789,69.25,113.994167,2021-08-11
167.1,111.875833,86.272917,2.080199956893921,70.62999725341797,4.089000225067139,68.29000091552734,111.875833,2021-08-10
167.05,106.742083,66.578333,2.042099952697754,69.04000091552734,4.059999942779541,66.4800033569336,106.742083,2021-08-09
160.95,97.215833,18.798333,2.084500074386597,70.69999694824219,4.139999866485596,68.27999877929688,97.215833,2021-08-06
157.25,101.604583,86.204583,2.105999946594238,71.29000091552734,4.139999866485596,69.08999633789062,101.604583,2021-08-05
154.4,105.239167,91.6275,2.074100017547607,70.37999725341797,4.157999992370605,68.1500015258789,105.239167,2021-08-04
152.75,106.266667,90.6,2.126399993896484,72.41000366210938,4.026999950408936,70.55999755859375,106.266667,2021-08-03
152.55,103.074583,80.732083,2.135799884796143,72.88999938964844,3.934999942779541,71.26000213623047,103.074583,2021-08-02
149.75,95.36625,42.672083,2.199399948120117,76.33000183105469,3.914000034332275,73.94999694824219,95.36625,2021-07-30
150.0,98.831667,48.661667,2.18939995765686,76.05000305175781,4.059000015258789,73.62000274658203,98.831667,2021-07-29
150.1,95.574167,66.988333,2.155999898910522,74.73999786376953,4.044000148773193,72.38999938964844,95.574167,2021-07-28
149.75,99.046667,84.390417,2.143899917602539,74.4800033569336,3.970999956130981,71.6500015258789,99.046667,2021-07-27
149.75,99.523333,86.610833,2.151000022888184,74.5,4.10200023651123,71.91000366210938,99.523333,2021-07-26
149.75,95.887083,87.763333,2.133899927139282,74.0999984741211,4.059999942779541,72.06999969482422,95.887083,2021-07-23
149.75,101.516667,88.188333,2.132600069046021,73.79000091552734,4.002999782562256,71.91000366210938,101.516667,2021-07-22
149.75,106.573333,91.014167,2.086999893188477,72.2300033569336,3.959000110626221,70.30000305175781,106.573333,2021-07-21
149.7,101.8225,91.179583,2.012700080871582,69.3499984741211,3.875999927520752,67.41999816894531,101.110417,2021-07-20
150.0,98.802917,89.367083,1.985200047492981,68.62000274658203,3.779000043869019,66.41999816894531,98.646667,2021-07-19
148.1,87.317083,83.484583,2.113300085067749,73.58999633789062,3.674000024795532,71.80999755859375,87.317083,2021-07-16
146.0,87.18375,74.085,2.112600088119507,73.47000122070312,3.614000082015991,71.6500015258789,87.18375,2021-07-15
144.5,84.45875,70.230417,2.143500089645386,74.76000213623047,3.660000085830688,73.12999725341797,84.45875,2021-07-14
144.6,94.39,94.195417,2.184400081634521,76.48999786376953,3.696000099182129,75.25,94.39,2021-07-13
142.25,86.675,93.325417,2.149800062179565,75.16000366210938,3.749000072479248,74.0999984741211,86.675,2021-07-12
143.0,93.4975,90.68625,2.155200004577637,75.55000305175781,3.674000024795532,74.55999755859375,93.4975,2021-07-09
142.25,93.674583,93.897917,2.120399951934814,74.12000274658203,3.687999963760376,72.94000244140625,93.674583,2021-07-08
139.55,98.72375,98.100417,2.089099884033203,73.43000030517578,3.595999956130981,72.19999694824219,98.72375,2021-07-07
140.75,93.57125,80.945417,2.104899883270264,74.52999877929688,3.63700008392334,73.37000274658203,93.57125,2021-07-06
139.25,99.797917,96.458333,2.179100036621094,76.16999816894531,3.700000047683716,75.16000366210938,99.797917,2021-07-02
137.75,92.440833,87.79,2.156199932098389,75.83999633789062,3.66100001335144,75.2300033569336,92.440833,2021-07-01
134.7,93.886667,90.237917,2.128700017929077,75.12999725341797,3.650000095367432,73.47000122070312,93.886667,2021-06-30
131.0,93.49125,90.071667,2.121900081634521,74.76000213623047,3.630000114440918,72.9800033569336,93.49125,2021-06-29
128.55,86.435,87.84,2.118200063705444,74.68000030517578,3.617000102996826,72.91000366210938,86.435,2021-06-28
127.7,86.569583,86.399583,2.149300098419189,76.18000030517578,3.496000051498413,74.05000305175781,86.569583,2021-06-25
127.5,85.734583,88.977083,2.162300109863281,75.55999755859375,3.417999982833862,73.30000305175781,85.734583,2021-06-24
127.5,89.88375,84.343333,2.15939998626709,75.19000244140625,3.33299994468689,73.08000183105469,89.88375,2021-06-23
127.25,89.525,83.18,2.151000022888184,74.80999755859375,3.257999897003174,73.05999755859375,89.525,2021-06-22
125.5,82.551667,77.6325,2.126800060272217,74.9000015258789,3.190999984741211,73.66000366210938,82.551667,2021-06-21
125.0,92.674167,80.721667,2.093199968338013,73.51000213623047,3.214999914169312,71.63999938964844,92.674167,2021-06-18
126.0,92.996667,82.241667,2.066800117492676,73.08000183105469,3.253000020980835,71.04000091552734,92.996667,2021-06-17
125.25,94.632917,86.849583,2.103399991989136,74.38999938964844,3.250999927520752,72.1500015258789,94.632917,2021-06-16
125.0,90.950833,82.52375,2.112299919128418,73.98999786376953,3.240000009536743,72.12000274658203,90.717083,2021-06-15
125.55,88.474167,75.06875,2.111599922180176,72.86000061035156,3.351999998092651,70.87999725341797,88.95875,2021-06-14
127.0,82.534583,77.52375,2.120699882507324,72.69000244140625,3.296000003814697,70.91000366210938,82.29375,2021-06-11
126.0,83.33625,78.187917,2.143399953842163,72.5199966430664,3.148999929428101,70.29000091552734,83.239167,2021-06-10
123.7,81.601667,75.568333,2.129499912261963,72.22000122070312,3.128999948501587,69.95999908447266,81.601667,2021-06-09
122.75,82.334167,76.178333,2.134999990463257,72.22000122070312,3.128000020980835,70.05000305175781,82.077917,2021-06-08
121.6,79.690833,77.34125,2.115600109100342,71.48999786376953,3.069999933242798,69.2300033569336,79.690833,2021-06-07
119.75,80.58625,71.796667,2.119899988174438,71.88999938964844,3.096999883651733,69.62000274658203,80.58625,2021-06-04
119.0,79.802083,65.53875,2.101700067520142,71.30999755859375,3.040999889373779,68.80999755859375,79.802083,2021-06-03
119.95,84.845417,65.9675,2.107100009918213,71.3499984741211,3.075000047683716,68.83000183105469,84.845417,2021-06-02
120.5,86.564583,68.2175,2.071500062942505,70.25,3.104000091552734,67.72000122070312,86.564583,2021-06-01
106.0,88.952083,73.3425,2.044500112533569,69.62999725341797,2.986000061035156,66.31999969482422,88.952083,2021-05-28
105.5,86.22875,72.524167,2.056400060653687,69.45999908447266,2.95799994468689,66.8499984741211,86.22875,2021-05-27
105.1,80.719583,69.18125,2.045200109481812,68.87000274658203,2.983999967575073,66.20999908447266,80.524583,2021-05-26
105.0,76.64375,59.834167,2.035399913787842,68.6500015258789,2.913000106811523,66.06999969482422,76.5625,2021-05-25
103.25,67.404167,32.81375,2.04200005531311,68.45999908447266,2.885999917984009,66.05000305175781,67.404167,2021-05-24
101.0,69.540833,28.0525,1.988199949264526,66.44000244140625,2.905999898910522,63.58000183105469,68.880417,2021-05-21
99.75,79.792083,69.342917,1.964400053024292,65.11000061035156,2.924999952316284,62.04999923706055,79.706667,2021-05-20
99.1,77.110417,76.884167,2.007100105285645,66.66000366210938,2.96399998664856,63.36000061035156,76.74375,2021-05-19
99.1,77.65,74.17875,2.056400060653687,68.70999908447266,3.01200008392334,65.48999786376953,77.65,2021-05-18
98.35,76.819583,69.89875,2.060400009155273,69.45999908447266,3.108999967575073,66.2699966430664,76.220833,2021-05-17
99.0,71.529583,71.529583,2.036200046539307,68.70999908447266,2.960999965667725,65.37000274658203,71.529583,2021-05-14
101.0,59.79625,62.735417,2.000900030136108,67.05000305175781,2.973000049591064,63.81999969482422,59.79625,2021-05-13
100.0,53.043333,68.768333,2.069499969482422,69.31999969482422,2.969000101089478,66.08000183105469,54.550833,2021-05-12
98.7,54.050417,72.171667,2.041699886322021,68.55000305175781,2.954999923706055,65.27999877929688,54.050417,2021-05-11
97.6,59.264583,58.358333,2.016599893569946,68.31999969482422,2.931999921798706,64.91999816894531,59.264583,2021-05-10
96.15,73.499167,72.432083,2.010600090026855,68.27999877929688,2.95799994468689,64.9000015258789,73.499167,2021-05-07
96.05,73.108333,73.145417,1.989500045776367,68.08999633789062,2.927999973297119,64.70999908447266,73.108333,2021-05-06
93.8,75.714583,62.48375,2.002500057220459,68.95999908447266,2.937999963760376,65.62999725341797,75.714583,2021-05-05
93.0,81.27,36.990833,1.998800039291382,68.87999725341797,2.967000007629395,65.69000244140625,81.27,2021-05-04
92.8,73.540417,66.643333,1.951900005340576,67.55999755859375,2.966000080108643,64.48999786376953,73.452083,2021-05-03
93.3,79.285833,73.577083,1.92110002040863,67.25,2.930999994277954,63.58000183105469,79.285833,2021-04-30
92.9,74.668333,68.723333,1.961400032043457,68.55999755859375,2.91100001335144,65.01000213623047,74.668333,2021-04-29
92.9,74.404167,69.4325,1.938599944114685,67.2699966430664,2.924999952316284,63.86000061035156,74.404167,2021-04-28
93.1,77.953333,66.55625,1.905699968338013,66.41999816894531,2.872999906539917,62.93999862670898,77.953333,2021-04-27
93.1,75.988333,60.653333,1.878499984741211,65.6500015258789,2.789999961853027,61.90999984741211,75.988333,2021-04-26
93.0,68.555417,65.185417,1.873499989509583,66.11000061035156,2.730000019073486,62.13999938964844,68.555417,2021-04-23
93.95,74.414167,70.110417,1.86080002784729,65.4000015258789,2.749000072479248,61.43000030517578,74.414167,2021-04-22
93.75,79.59625,78.273333,1.853700041770935,65.31999969482422,2.691999912261963,61.34999847412109,79.505417,2021-04-21
94.0,78.57625,81.13875,1.880100011825562,66.56999969482422,2.726999998092651,62.43999862670898,78.0625,2021-04-20
94.35,79.025,82.156667,1.892500042915344,67.05000305175781,2.749000072479248,63.38000106811523,78.941667,2021-04-19
94.3,68.9275,71.420417,1.895699977874756,66.7699966430664,2.680000066757202,63.13000106811523,68.9275,2021-04-16
93.5,68.185,74.319583,1.898900032043457,66.94000244140625,2.657999992370605,63.45999908447266,67.98,2021-04-15
93.4,73.956667,80.655833,1.889999985694885,66.58000183105469,2.618000030517578,63.15000152587891,73.010417,2021-04-14
93.45,75.4975,83.615417,1.814499974250793,63.66999816894531,2.61899995803833,60.18000030517578,74.814167,2021-04-13
93.3,63.035417,72.01375,1.807999968528748,63.27999877929688,2.561000108718872,59.70000076293945,63.035417,2021-04-12
93.1,71.8675,72.627917,1.807600021362305,62.95000076293945,2.526000022888184,59.31999969482422,70.725,2021-04-09
93.8,69.775417,71.509167,1.809800028800964,63.20000076293945,2.522000074386597,59.59999847412109,69.62,2021-04-08
94.7,66.111667,75.25875,1.807899951934814,63.15999984741211,2.519999980926514,59.77000045776367,66.111667,2021-04-07
94.85,55.97,58.513333,1.794100046157837,62.7400016784668,2.456000089645386,59.33000183105469,55.97,2021-04-06
96.5,44.552083,26.813333,1.77240002155304,62.15000152587891,2.510999917984009,58.65000152587891,44.552083,2021-04-05
96.5,52.117917,52.78625,1.831599950790405,64.86000061035156,2.638999938964844,61.45000076293945,52.117917,2021-04-01
96.25,55.15875,57.042917,1.771299958229065,63.54000091552734,2.608000040054321,59.15999984741211,54.872917,2021-03-31
93.85,53.532917,55.414583,1.789199948310852,64.13999938964844,2.622999906539917,60.54999923706055,52.935833,2021-03-30
93.0,45.691667,46.05375,1.809800028800964,64.9800033569336,2.585999965667725,61.56000137329102,45.35375,2021-03-29
93.95,60.310417,53.922917,1.809999942779541,64.56999969482422,2.556999921798706,60.97000122070312,60.310417,2021-03-26
94.5,66.35375,59.484167,1.74779999256134,61.95000076293945,2.569999933242798,58.56000137329102,65.739167,2021-03-25
94.5,64.815417,61.414583,1.825600028038025,64.41000366210938,2.517999887466431,61.18000030517578,64.703333,2021-03-24
94.5,64.47125,63.571667,1.748900055885315,60.79000091552734,2.507999897003174,57.7599983215332,64.325833,2021-03-23
94.0,55.794167,60.848333,1.829300045967102,64.62000274658203,2.582000017166138,61.54999923706055,55.794167,2021-03-22
92.75,29.66125,56.531667,1.822299957275391,64.52999877929688,2.535000085830688,61.41999816894531,29.66125,2021-03-19
91.0,32.772083,64.259583,1.784199953079224,63.27999877929688,2.480999946594238,60.0,32.772083,2021-03-18
90.75,17.349583,56.175417,1.906100034713745,68.0,2.528000116348267,64.5999984741211,17.115417,2021-03-17
90.5,34.514583,56.229167,1.932700037956238,68.38999938964844,2.562000036239624,64.80000305175781,34.514583,2021-03-16
90.5,47.585,50.111667,1.948899984359741,68.87999725341797,2.483999967575073,65.38999938964844,47.585,2021-03-15
90.0,40.1625,37.360833,1.967499971389771,69.22000122070312,2.599999904632568,65.61000061035156,40.1625,2021-03-12
89.0,40.759583,39.859583,1.959400057792664,69.62999725341797,2.667999982833862,66.0199966430664,41.491667,2021-03-11
89.0,55.8675,54.201667,1.91729998588562,67.9000015258789,2.691999912261963,64.44000244140625,55.8675,2021-03-10
88.5,56.879167,61.203333,1.907299995422363,67.5199966430664,2.661999940872192,64.01000213623047,56.879167,2021-03-09
88.0,54.425,61.735417,1.908499956130981,68.23999786376953,2.664000034332275,65.05000305175781,54.425,2021-03-08
87.75,52.45375,52.388333,1.944000005722046,69.36000061035156,2.700999975204468,66.08999633789062,52.34875,2021-03-05
87.5,55.425833,54.281667,1.896000027656555,66.73999786376953,2.746000051498413,63.83000183105469,55.265,2021-03-04
87.95,53.24375,53.02375,1.835700035095215,64.06999969482422,2.815999984741211,61.27999877929688,53.24375,2021-03-03
87.5,52.66625,54.162917,1.808099985122681,62.70000076293945,2.83899998664856,59.75,52.66625,2021-03-02
85.6,42.242083,49.955833,1.819200038909912,63.68999862670898,2.776999950408936,60.63999938964844,42.242083,2021-03-01
