id;name;geoid;geoname;value;datetime
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.7025;2015-01-01T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.322083;2015-01-02T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.768333;2015-01-03T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.225833;2015-01-04T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.77625;2015-01-05T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.79125;2015-01-06T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;64.396667;2015-01-07T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;65.962083;2015-01-08T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;63.600417;2015-01-09T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.437917;2015-01-10T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.575417;2015-01-11T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;58.450417;2015-01-12T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.07875;2015-01-13T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.589583;2015-01-14T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.658333;2015-01-15T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.64;2015-01-16T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.608333;2015-01-17T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;42.803333;2015-01-18T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.16875;2015-01-19T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.574167;2015-01-20T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.115;2015-01-21T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;50.643333;2015-01-22T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.85125;2015-01-23T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.941667;2015-01-24T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;40.69375;2015-01-25T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.5875;2015-01-26T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.412083;2015-01-27T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.44875;2015-01-28T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.35375;2015-01-29T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;33.964167;2015-01-30T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;20.337083;2015-01-31T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;16.530833;2015-02-01T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.607917;2015-02-02T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;43.392917;2015-02-03T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;39.519167;2015-02-04T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;42.649583;2015-02-05T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.11875;2015-02-06T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.093333;2015-02-07T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;40.22;2015-02-08T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.6675;2015-02-09T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.176667;2015-02-10T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;63.7;2015-02-11T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;65.777083;2015-02-12T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.469583;2015-02-13T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;39.019167;2015-02-14T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;28.902083;2015-02-15T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.2325;2015-02-16T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;39.83125;2015-02-17T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.98875;2015-02-18T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.270417;2015-02-19T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.00875;2015-02-20T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;35.397917;2015-02-21T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;16.46875;2015-02-22T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;29.654167;2015-02-23T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;26.175;2015-02-24T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;34.015417;2015-02-25T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;40.499167;2015-02-26T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;39.639583;2015-02-27T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;34.986667;2015-02-28T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;25.975417;2015-03-01T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;42.73375;2015-03-02T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.595417;2015-03-03T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;35.15875;2015-03-04T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;26.497083;2015-03-05T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.895;2015-03-06T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.489167;2015-03-07T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;37.602083;2015-03-08T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.27625;2015-03-09T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.504583;2015-03-10T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.5;2015-03-11T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.59625;2015-03-12T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;41.815;2015-03-13T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;40.809167;2015-03-14T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;41.304167;2015-03-15T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.159167;2015-03-16T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.586667;2015-03-17T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.695;2015-03-18T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;38.555833;2015-03-19T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;39.122083;2015-03-20T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;43.312083;2015-03-21T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;40.527917;2015-03-22T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.394583;2015-03-23T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.907917;2015-03-24T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;42.547917;2015-03-25T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.082917;2015-03-26T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.823333;2015-03-27T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.065;2015-03-28T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;33.534348;2015-03-29T00:00:00+01:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;41.705417;2015-03-30T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;43.495;2015-03-31T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;29.944167;2015-04-01T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;37.690833;2015-04-02T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;35.819167;2015-04-03T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;25.3675;2015-04-04T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;25.739583;2015-04-05T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;37.582083;2015-04-06T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.509583;2015-04-07T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;41.46625;2015-04-08T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.32;2015-04-09T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.099167;2015-04-10T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.82875;2015-04-11T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;34.62375;2015-04-12T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.1525;2015-04-13T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;43.01375;2015-04-14T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.954583;2015-04-15T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;50.90625;2015-04-16T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.3;2015-04-17T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.11625;2015-04-18T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;41.49625;2015-04-19T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.290833;2015-04-20T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.417083;2015-04-21T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.849167;2015-04-22T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.625;2015-04-23T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.220417;2015-04-24T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.265;2015-04-25T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;31.662083;2015-04-26T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;43.02375;2015-04-27T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.515417;2015-04-28T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.274583;2015-04-29T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.76625;2015-04-30T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;38.810833;2015-05-01T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;40.394167;2015-05-02T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;38.41;2015-05-03T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.889583;2015-05-04T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.56375;2015-05-05T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.78;2015-05-06T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.46;2015-05-07T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;38.3525;2015-05-08T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.8;2015-05-09T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;42.0975;2015-05-10T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.385833;2015-05-11T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.636667;2015-05-12T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.980417;2015-05-13T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.679583;2015-05-14T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;43.282917;2015-05-15T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;34.013333;2015-05-16T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;29.765833;2015-05-17T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.822917;2015-05-18T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;42.19;2015-05-19T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.930833;2015-05-20T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;43.675833;2015-05-21T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.207917;2015-05-22T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;34.380833;2015-05-23T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;31.81;2015-05-24T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.234167;2015-05-25T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.582917;2015-05-26T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.551667;2015-05-27T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.672083;2015-05-28T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.617917;2015-05-29T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;50.84;2015-05-30T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.76375;2015-05-31T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.779583;2015-06-01T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.214583;2015-06-02T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.383333;2015-06-03T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.412917;2015-06-04T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.767917;2015-06-05T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.437917;2015-06-06T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.16;2015-06-07T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.874167;2015-06-08T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.478333;2015-06-09T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.1;2015-06-10T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.92375;2015-06-11T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;58.212083;2015-06-12T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.374583;2015-06-13T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;50.867917;2015-06-14T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.802917;2015-06-15T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.5175;2015-06-16T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.549167;2015-06-17T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.686667;2015-06-18T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.475417;2015-06-19T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.125;2015-06-20T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.35375;2015-06-21T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.768333;2015-06-22T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;58.535;2015-06-23T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.460833;2015-06-24T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.937917;2015-06-25T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;62.507083;2015-06-26T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.065833;2015-06-27T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.562917;2015-06-28T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;58.988333;2015-06-29T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.015417;2015-06-30T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.485417;2015-07-01T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;63.982083;2015-07-02T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.1775;2015-07-03T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.607083;2015-07-04T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.1375;2015-07-05T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.47625;2015-07-06T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.059583;2015-07-07T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.258333;2015-07-08T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.732083;2015-07-09T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;62.947917;2015-07-10T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.929583;2015-07-11T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.427917;2015-07-12T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;62.51375;2015-07-13T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.42;2015-07-14T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.590833;2015-07-15T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;64.251667;2015-07-16T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;63.487917;2015-07-17T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.928333;2015-07-18T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.22625;2015-07-19T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;63.87125;2015-07-20T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;65.249583;2015-07-21T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;64.0275;2015-07-22T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;64.504583;2015-07-23T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.707917;2015-07-24T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.577083;2015-07-25T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.459167;2015-07-26T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.653333;2015-07-27T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;62.735;2015-07-28T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.472917;2015-07-29T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.333333;2015-07-30T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.641667;2015-07-31T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.47;2015-08-01T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;45.785;2015-08-02T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.3425;2015-08-03T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.709167;2015-08-04T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.4375;2015-08-05T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;62.494583;2015-08-06T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;62.82625;2015-08-07T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.930417;2015-08-08T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.461667;2015-08-09T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.27875;2015-08-10T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;62.10625;2015-08-11T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.497917;2015-08-12T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.274167;2015-08-13T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.221667;2015-08-14T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.1425;2015-08-15T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.051667;2015-08-16T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.007917;2015-08-17T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.9325;2015-08-18T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.342917;2015-08-19T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.734583;2015-08-20T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.87;2015-08-21T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.872917;2015-08-22T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;32.93875;2015-08-23T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.005833;2015-08-24T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.41125;2015-08-25T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.949167;2015-08-26T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.279583;2015-08-27T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.314167;2015-08-28T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.400417;2015-08-29T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.821667;2015-08-30T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;63.52;2015-08-31T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.967917;2015-09-01T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;58.193333;2015-09-02T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.741667;2015-09-03T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.785417;2015-09-04T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.89125;2015-09-05T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.072917;2015-09-06T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.040417;2015-09-07T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;61.276667;2015-09-08T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;60.96625;2015-09-09T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;59.652083;2015-09-10T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;55.699583;2015-09-11T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.627083;2015-09-12T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;36.548333;2015-09-13T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.657917;2015-09-14T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.947917;2015-09-15T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;35.239167;2015-09-16T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.241667;2015-09-17T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;53.845;2015-09-18T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.300833;2015-09-19T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.21875;2015-09-20T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.521667;2015-09-21T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.81375;2015-09-22T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.8325;2015-09-23T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.565417;2015-09-24T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;52.369583;2015-09-25T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;50.820833;2015-09-26T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;46.087083;2015-09-27T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;51.441667;2015-09-28T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;54.25;2015-09-29T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.014167;2015-09-30T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.379583;2015-10-01T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;57.590417;2015-10-02T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;50.39625;2015-10-03T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;37.64;2015-10-04T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;41.107083;2015-10-05T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;44.790417;2015-10-06T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;58.880833;2015-10-07T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.597917;2015-10-08T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;56.01625;2015-10-09T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;48.567917;2015-10-10T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.02125;2015-10-11T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;47.92625;2015-10-12T00:00:00+02:00
600;Precio mercado SPOT Diario Portugal;1;Portugal;49.99125;2015-10-13T00:00:00+02:00
